prefix_s,project_s,targeted_locus_name_s,div_s,organism_an,bioproject_s,biosample_ss,infra_name_ss,other_src_ss,contigs_total_length_l,contigs_count_l,contigs_proteins_count_l,contigs_annotated_s,scaffolds_count_l,scaffolds_proteins_count_l,scaffolds_total_length_l,scaffolds_annotated_s,scaffolds_range_ss,chromosome_range_ss,update_date_dt,create_date_dt
DAFKNF01,WGS,,BCT,Klebsiella michiganensis,PRJNA514245,SAMN14851649,isolate: 14DS019135,"host: Homo sapiens,isolation_source: RECTAL",6589268,397,6257,Yes,0,0,0,No,,,2021-12-31T00:00:00Z,2021-12-31T00:00:00Z
DAFTYU01,WGS,,BCT,Klebsiella pneumoniae,PRJNA514245,SAMN18872759,strain: N18-04656,"host: Homo sapiens,isolation_source: Rectal",5971137,141,5810,Yes,0,0,0,No,,,2022-02-01T00:00:00Z,2022-02-01T00:00:00Z
DAFTYY01,WGS,,BCT,Klebsiella pneumoniae,PRJNA514245,SAMN18872758,strain: 08A15CRGN018,"host: Homo sapiens,isolation_source: Rectal",5983096,97,5797,Yes,0,0,0,No,,,2022-02-01T00:00:00Z,2022-02-01T00:00:00Z
DAFTZC01,WGS,,BCT,Klebsiella pneumoniae,PRJNA514245,SAMN18872745,strain: 09ACRGNY2017,"host: Homo sapiens,isolation_source: Rectal",5837595,73,5543,Yes,0,0,0,No,,,2022-02-01T00:00:00Z,2022-02-01T00:00:00Z
QPRB01,WGS,,BCT,Enterococcus faecium,PRJNA476469,SAMN09435333,strain: ARL09-1374,"host: Homo sapiens,isolation_source: rectal",2996948,241,2955,Yes,0,0,0,No,,,2019-05-08T00:00:00Z,2019-05-08T00:00:00Z
QPRC01,WGS,,BCT,Enterococcus faecium,PRJNA476469,SAMN09435332,strain: ARL09-1265,"host: Homo sapiens,isolation_source: rectal",3071656,301,3066,Yes,0,0,0,No,,,2019-05-08T00:00:00Z,2019-05-08T00:00:00Z
QPRD01,WGS,,BCT,Enterococcus faecium,PRJNA476469,SAMN09435331,strain: ARL09-1209,"host: Homo sapiens,isolation_source: rectal",2891960,239,2863,Yes,0,0,0,No,,,2019-05-08T00:00:00Z,2019-05-08T00:00:00Z
PYWT01,WGS,,BCT,Klebsiella pneumoniae subsp. pneumoniae,PRJNA374958,SAMN06350009,strain: B10,"host: Homo sapiens,isolation_source: Rectal",5530574,84,5201,Yes,0,0,0,No,,,2020-05-28T00:00:00Z,2020-05-28T00:00:00Z
PYWU01,WGS,,BCT,Klebsiella pneumoniae subsp. pneumoniae,PRJNA374958,SAMN06350008,strain: A3,"host: Homo sapiens,isolation_source: Rectal",5513579,59,5159,Yes,0,0,0,No,,,2020-05-28T00:00:00Z,2020-05-28T00:00:00Z
PTPH01,WGS,,BCT,Neisseria gonorrhoeae,PRJNA433931,SAMN08523390,strain: 980047-18,"host: Homo sapiens,isolation_source: rectal",2209742,199,2347,Yes,0,0,0,No,,,2018-02-25T00:00:00Z,2018-02-25T00:00:00Z
PTPI01,WGS,,BCT,Neisseria gonorrhoeae,PRJNA433931,SAMN08523389,strain: 980046-18,"host: Homo sapiens,isolation_source: rectal",2217914,140,2333,Yes,0,0,0,No,,,2018-02-25T00:00:00Z,2018-02-25T00:00:00Z
PTPJ01,WGS,,BCT,Neisseria gonorrhoeae,PRJNA433931,SAMN08523388,strain: 980045-18,"host: Homo sapiens,isolation_source: rectal",2210712,141,2324,Yes,0,0,0,No,,,2018-02-25T00:00:00Z,2018-02-25T00:00:00Z
PTPK01,WGS,,BCT,Neisseria gonorrhoeae,PRJNA433931,SAMN08523386,strain: 980044-18,"host: Homo sapiens,isolation_source: rectal",2214035,137,2324,Yes,0,0,0,No,,,2018-02-25T00:00:00Z,2018-02-25T00:00:00Z
PTPL01,WGS,,BCT,Neisseria gonorrhoeae,PRJNA433931,SAMN08523385,strain: 980043-18,"host: Homo sapiens,isolation_source: rectal",2217312,160,2336,Yes,0,0,0,No,,,2018-02-25T00:00:00Z,2018-02-25T00:00:00Z
PTPM01,WGS,,BCT,Neisseria gonorrhoeae,PRJNA433931,SAMN08523384,strain: 980042-18,"host: Homo sapiens,isolation_source: rectal",2223307,168,2350,Yes,0,0,0,No,,,2018-02-25T00:00:00Z,2018-02-25T00:00:00Z
PTPN01,WGS,,BCT,Neisseria gonorrhoeae,PRJNA433931,SAMN08523383,strain: 980041-18,"host: Homo sapiens,isolation_source: rectal",2226960,156,2352,Yes,0,0,0,No,,,2018-02-25T00:00:00Z,2018-02-25T00:00:00Z
PTPO01,WGS,,BCT,Neisseria gonorrhoeae,PRJNA433931,SAMN08523382,strain: 980040-18,"host: Homo sapiens,isolation_source: rectal",2232201,191,2355,Yes,0,0,0,No,,,2018-02-25T00:00:00Z,2018-02-25T00:00:00Z
PHGI01,WGS,,BCT,Klebsiella pneumoniae,PRJNA417746,SAMN08000637,strain: ID5,"host: Homo sapiens,isolation_source: rectal",5330453,185,5151,Yes,0,0,0,No,,,2017-11-26T00:00:00Z,2017-11-26T00:00:00Z
PHGJ01,WGS,,BCT,Klebsiella pneumoniae,PRJNA417746,SAMN08000638,strain: ID6,"host: Homo sapiens,isolation_source: rectal",5337070,217,5160,Yes,0,0,0,No,,,2017-11-26T00:00:00Z,2017-11-26T00:00:00Z
PHGK01,WGS,,BCT,Klebsiella pneumoniae,PRJNA417746,SAMN08000651,strain: ID7,"host: Homo sapiens,isolation_source: rectal",5336076,166,5143,Yes,0,0,0,No,,,2017-11-26T00:00:00Z,2017-11-26T00:00:00Z
PHGL01,WGS,,BCT,Klebsiella pneumoniae,PRJNA417746,SAMN08005505,strain: ID8,"host: Homo sapiens,isolation_source: rectal",5332487,154,5149,Yes,0,0,0,No,,,2017-11-26T00:00:00Z,2017-11-26T00:00:00Z
PHGM01,WGS,,BCT,Klebsiella pneumoniae,PRJNA417746,SAMN08005506,strain: ID9,"host: Homo sapiens,isolation_source: rectal",5335224,157,5135,Yes,0,0,0,No,,,2017-11-26T00:00:00Z,2017-11-26T00:00:00Z
PHGN01,WGS,,BCT,Klebsiella pneumoniae,PRJNA417746,SAMN08005507,strain: ID10,"host: Homo sapiens,isolation_source: rectal",5337279,140,5144,Yes,0,0,0,No,,,2017-11-26T00:00:00Z,2017-11-26T00:00:00Z
PHGO01,WGS,,BCT,Klebsiella pneumoniae,PRJNA417746,SAMN08005508,strain: ID11,"host: Homo sapiens,isolation_source: rectal",5334606,168,5149,Yes,0,0,0,No,,,2017-11-26T00:00:00Z,2017-11-26T00:00:00Z
PHGP01,WGS,,BCT,Klebsiella pneumoniae,PRJNA417746,SAMN08005509,strain: ID12,"host: Homo sapiens,isolation_source: rectal",5335879,134,5136,Yes,0,0,0,No,,,2017-11-26T00:00:00Z,2017-11-26T00:00:00Z
PHGQ01,WGS,,BCT,Klebsiella pneumoniae,PRJNA417746,SAMN08005510,strain: ID13,"host: Homo sapiens,isolation_source: rectal",5336598,162,5160,Yes,0,0,0,No,,,2017-11-26T00:00:00Z,2017-11-26T00:00:00Z
PHGR01,WGS,,BCT,Klebsiella pneumoniae,PRJNA417746,SAMN08005511,strain: ID14,"host: Homo sapiens,isolation_source: rectal",5335181,126,5133,Yes,0,0,0,No,,,2017-11-26T00:00:00Z,2017-11-26T00:00:00Z
PEHD01,WGS,,BCT,Klebsiella pneumoniae,PRJNA414678,SAMN07807166,strain: DS32358_14,"host: Homo sapiens,isolation_source: Rectal",5749689,141,5525,Yes,0,0,0,No,,,2017-11-06T00:00:00Z,2017-11-06T00:00:00Z
SCIQ01,WGS,,BCT,Escherichia coli,PRJNA514354,SAMN10722967,strain: 53_rectal,"host: Homo sapiens,isolation_source: Rectal",5107905,79,4867,Yes,0,0,0,No,,,2019-01-21T00:00:00Z,2019-01-21T00:00:00Z
SCIR01,WGS,,BCT,Escherichia coli,PRJNA514354,SAMN10722966,strain: 52_rectal,"host: Homo sapiens,isolation_source: Rectal",5188941,197,5012,Yes,0,0,0,No,,,2019-01-21T00:00:00Z,2019-01-21T00:00:00Z
SCIS01,WGS,,BCT,Escherichia coli,PRJNA514354,SAMN10722965,strain: 51_rectal,"host: Homo sapiens,isolation_source: Rectal",5217692,186,4978,Yes,0,0,0,No,,,2019-01-21T00:00:00Z,2019-01-21T00:00:00Z
SCIT01,WGS,,BCT,Escherichia coli,PRJNA514354,SAMN10722964,strain: 50_rectal,"host: Homo sapiens,isolation_source: Rectal",4984505,67,4770,Yes,0,0,0,No,,,2019-01-21T00:00:00Z,2019-01-21T00:00:00Z
SCIU01,WGS,,BCT,Escherichia coli,PRJNA514354,SAMN10722963,strain: 49_rectal,"host: Homo sapiens,isolation_source: Rectal",4973129,188,4684,Yes,0,0,0,No,,,2019-01-21T00:00:00Z,2019-01-21T00:00:00Z
SCIV01,WGS,,BCT,Escherichia coli,PRJNA514354,SAMN10722962,strain: 48_rectal,"host: Homo sapiens,isolation_source: Rectal",5022040,101,4774,Yes,0,0,0,No,,,2019-01-21T00:00:00Z,2019-01-21T00:00:00Z
SCIW01,WGS,,BCT,Escherichia coli,PRJNA514354,SAMN10722961,strain: 47_rectal,"host: Homo sapiens,isolation_source: Rectal",4962505,43,4718,Yes,0,0,0,No,,,2019-01-21T00:00:00Z,2019-01-21T00:00:00Z
SCIX01,WGS,,BCT,Escherichia coli,PRJNA514354,SAMN10722960,strain: 46_rectal,"host: Homo sapiens,isolation_source: Rectal",5212613,77,5007,Yes,0,0,0,No,,,2019-01-21T00:00:00Z,2019-01-21T00:00:00Z
SCIY01,WGS,,BCT,Escherichia coli,PRJNA514354,SAMN10722959,strain: 44_rectal,"host: Homo sapiens,isolation_source: Rectal",5096324,73,4892,Yes,0,0,0,No,,,2019-01-21T00:00:00Z,2019-01-21T00:00:00Z
SCIZ01,WGS,,BCT,Escherichia coli,PRJNA514354,SAMN10722958,strain: 43_rectal,"host: Homo sapiens,isolation_source: Rectal",4972569,101,4646,Yes,0,0,0,No,,,2019-01-21T00:00:00Z,2019-01-21T00:00:00Z
SCJA01,WGS,,BCT,Escherichia coli,PRJNA514354,SAMN10722957,strain: 42_rectal,"host: Homo sapiens,isolation_source: Rectal",5362076,201,5147,Yes,0,0,0,No,,,2019-01-21T00:00:00Z,2019-01-21T00:00:00Z
SCJB01,WGS,,BCT,Escherichia coli,PRJNA514354,SAMN10722956,strain: 41_rectal,"host: Homo sapiens,isolation_source: Rectal",5255861,156,5104,Yes,0,0,0,No,,,2019-01-21T00:00:00Z,2019-01-21T00:00:00Z
SCJC01,WGS,,BCT,Escherichia coli,PRJNA514354,SAMN10722955,strain: 40_rectal,"host: Homo sapiens,isolation_source: Rectal",5017341,89,4747,Yes,0,0,0,No,,,2019-01-21T00:00:00Z,2019-01-21T00:00:00Z
VOMY01,WGS,,BCT,Klebsiella pneumoniae,PRJNA557813,SAMN12419073,strain: 1192,"host: Homo sapiens,isolation_source: Rectal",5724325,5,0,No,0,0,0,No,,,2019-09-19T00:00:00Z,2019-09-19T00:00:00Z
SISN01,WGS,,BCT,Pseudomonas aeruginosa,PRJNA522962,SAMN10961479,strain: 174313,"host: Homo sapiens,isolation_source: rectal",6892033,146,6538,Yes,0,0,0,No,,,2019-07-10T00:00:00Z,2019-07-10T00:00:00Z
SPTP01,WGS,,BCT,Klebsiella pneumoniae,PRJNA529587,SAMN11270034,strain: NICU_2_P6,"host: Homo sapiens,isolation_source: rectal",5497061,77,5302,Yes,0,0,0,No,,,2020-07-21T00:00:00Z,2020-07-21T00:00:00Z
SPTQ01,WGS,,BCT,Klebsiella pneumoniae,PRJNA529587,SAMN11270033,strain: NICU_2_P5,"host: Homo sapiens,isolation_source: rectal",5532994,61,5336,Yes,0,0,0,No,,,2020-07-21T00:00:00Z,2020-07-21T00:00:00Z
SPTR01,WGS,,BCT,Klebsiella pneumoniae,PRJNA529587,SAMN11270032,strain: NICU_2_P4,"host: Homo sapiens,isolation_source: rectal",5488905,74,5305,Yes,0,0,0,No,,,2020-07-21T00:00:00Z,2020-07-21T00:00:00Z
SPTS01,WGS,,BCT,Klebsiella pneumoniae,PRJNA529587,SAMN11270031,strain: NICU_2_P3,"host: Homo sapiens,isolation_source: rectal",5364048,84,5205,Yes,0,0,0,No,,,2020-07-21T00:00:00Z,2020-07-21T00:00:00Z
SPTT01,WGS,,BCT,Klebsiella pneumoniae,PRJNA529587,SAMN11270030,strain: NICU_2_P2,"host: Homo sapiens,isolation_source: rectal",5451661,73,5253,Yes,0,0,0,No,,,2020-07-21T00:00:00Z,2020-07-21T00:00:00Z
SPTU01,WGS,,BCT,Klebsiella pneumoniae,PRJNA529587,SAMN11270029,strain: NICU_2_P1,"host: Homo sapiens,isolation_source: rectal",5963653,165,5837,Yes,0,0,0,No,,,2020-07-21T00:00:00Z,2020-07-21T00:00:00Z
SPTV01,WGS,,BCT,Klebsiella pneumoniae,PRJNA529587,SAMN11270028,strain: NICU_3_P4,"host: Homo sapiens,isolation_source: rectal",5505505,45,5308,Yes,0,0,0,No,,,2020-07-21T00:00:00Z,2020-07-21T00:00:00Z
SPTW01,WGS,,BCT,Klebsiella pneumoniae,PRJNA529587,SAMN11270027,strain: NICU_3_P3,"host: Homo sapiens,isolation_source: rectal",5430306,82,5228,Yes,0,0,0,No,,,2020-07-21T00:00:00Z,2020-07-21T00:00:00Z
SPTX01,WGS,,BCT,Klebsiella pneumoniae,PRJNA529587,SAMN11270026,strain: NICU_3_P2,"host: Homo sapiens,isolation_source: rectal",5309907,88,5074,Yes,0,0,0,No,,,2020-07-21T00:00:00Z,2020-07-21T00:00:00Z
SPTY01,WGS,,BCT,Klebsiella pneumoniae,PRJNA529587,SAMN11270025,strain: NICU_3_P1,"host: Homo sapiens,isolation_source: rectal",5610399,4,5271,Yes,0,0,0,No,,,2020-07-28T00:00:00Z,2020-07-28T00:00:00Z
SPTZ01,WGS,,BCT,Klebsiella pneumoniae,PRJNA529587,SAMN11270024,strain: NICU_1_P8,"host: Homo sapiens,isolation_source: rectal",5352364,75,5098,Yes,0,0,0,No,,,2020-03-23T00:00:00Z,2020-03-23T00:00:00Z
SPUA01,WGS,,BCT,Klebsiella pneumoniae,PRJNA529587,SAMN11270023,strain: NICU_1_P7,"host: Homo sapiens,isolation_source: rectal",5376875,74,5210,Yes,0,0,0,No,,,2020-03-23T00:00:00Z,2020-03-23T00:00:00Z
SPUB01,WGS,,BCT,Klebsiella pneumoniae,PRJNA529587,SAMN11270022,strain: NICU_1_P6,"host: Homo sapiens,isolation_source: rectal",5309004,77,5097,Yes,0,0,0,No,,,2020-03-23T00:00:00Z,2020-03-23T00:00:00Z
SPUC01,WGS,,BCT,Klebsiella pneumoniae,PRJNA529587,SAMN11270021,strain: NICU_1_P5,"host: Homo sapiens,isolation_source: rectal",5253724,70,5040,Yes,0,0,0,No,,,2020-03-23T00:00:00Z,2020-03-23T00:00:00Z
SPUD01,WGS,,BCT,Klebsiella pneumoniae,PRJNA529587,SAMN11270020,strain: NICU_1_P4,"host: Homo sapiens,isolation_source: rectal",5349235,74,5099,Yes,0,0,0,No,,,2020-03-23T00:00:00Z,2020-03-23T00:00:00Z
SPUG01,WGS,,BCT,Klebsiella pneumoniae,PRJNA529587,SAMN11270017,strain: NICU_1_P1,"host: Homo sapiens,isolation_source: rectal",5347439,46,5120,Yes,0,0,0,No,,,2020-03-23T00:00:00Z,2020-03-23T00:00:00Z
JTFQ01,WGS,,BCT,Klebsiella pneumoniae,PRJNA252925,SAMN03178220,strain: M053972,"host: Homo sapiens,isolation_source: rectal",5590862,115,5615,Yes,0,0,0,No,,,2018-01-25T00:00:00Z,2018-01-25T00:00:00Z
JTFR01,WGS,,BCT,Klebsiella pneumoniae,PRJNA252925,SAMN03178221,strain: M057110,"host: Homo sapiens,isolation_source: rectal",5409901,116,5407,Yes,0,0,0,No,,,2018-01-25T00:00:00Z,2018-01-25T00:00:00Z
JTFS01,WGS,,BCT,Klebsiella pneumoniae,PRJNA252925,SAMN03178222,strain: M091528,"host: Homo sapiens,isolation_source: rectal",5591540,117,5615,Yes,0,0,0,No,,,2018-01-25T00:00:00Z,2018-01-25T00:00:00Z
JTFT01,WGS,,BCT,Klebsiella pneumoniae,PRJNA252925,SAMN03178223,strain: M097275,"host: Homo sapiens,isolation_source: Rectal",5585197,117,5611,Yes,0,0,0,No,,,2018-01-25T00:00:00Z,2018-01-25T00:00:00Z
JTFU01,WGS,,BCT,Klebsiella pneumoniae,PRJNA252925,SAMN03178224,strain: M097273,"host: Homo sapiens,isolation_source: rectal",5585027,133,5620,Yes,0,0,0,No,,,2016-01-19T00:00:00Z,2016-01-19T00:00:00Z
JTFV01,WGS,,BCT,Klebsiella pneumoniae,PRJNA252925,SAMN03178225,strain: M098513,"host: Homo sapiens,isolation_source: Rectal",5588459,137,5624,Yes,0,0,0,No,,,2016-01-19T00:00:00Z,2016-01-19T00:00:00Z
JTGA01,WGS,,BCT,Klebsiella pneumoniae,PRJNA252925,SAMN03178264,strain: M104145,"host: Homo sapiens,isolation_source: rectal",5592027,124,5625,Yes,0,0,0,No,,,2016-01-19T00:00:00Z,2016-01-19T00:00:00Z
NPNI01,WGS,,BCT,Enterobacter cloacae,PRJNA393769,SAMN07448210,strain: DS8140,"host: Homo sapiens,isolation_source: rectal",4877545,37,4534,Yes,0,0,0,No,,,2017-08-30T00:00:00Z,2017-08-30T00:00:00Z
NPNJ01,WGS,,BCT,Enterobacter cloacae,PRJNA393769,SAMN07448209,strain: DS36577,"host: Homo sapiens,isolation_source: rectal",4726972,39,4461,Yes,0,0,0,No,,,2017-08-30T00:00:00Z,2017-08-30T00:00:00Z
NPNK01,WGS,,BCT,Enterobacter cloacae,PRJNA393769,SAMN07448208,strain: DS31788,"host: Homo sapiens,isolation_source: rectal",4767242,46,4403,Yes,0,0,0,No,,,2017-08-30T00:00:00Z,2017-08-30T00:00:00Z
NPNL01,WGS,,BCT,Enterobacter cloacae,PRJNA393769,SAMN07448207,strain: DS31253,"host: Homo sapiens,isolation_source: RECTAL",4756640,50,4396,Yes,0,0,0,No,,,2017-08-22T00:00:00Z,2017-08-22T00:00:00Z
NPNM01,WGS,,BCT,Enterobacter cloacae,PRJNA393769,SAMN07448206,strain: DS25697,"host: Homo sapiens,isolation_source: rectal",4862829,53,4508,Yes,0,0,0,No,,,2017-08-30T00:00:00Z,2017-08-30T00:00:00Z
NPNN01,WGS,,BCT,Enterobacter cloacae,PRJNA393769,SAMN07448205,strain: DS17594,"host: Homo sapiens,isolation_source: rectal",4783199,38,4440,Yes,0,0,0,No,,,2017-08-30T00:00:00Z,2017-08-30T00:00:00Z
NPNO01,WGS,,BCT,Enterobacter cloacae,PRJNA393769,SAMN07448204,strain: DS15987,"host: Homo sapiens,isolation_source: rectal",4686183,39,4371,Yes,0,0,0,No,,,2017-08-30T00:00:00Z,2017-08-30T00:00:00Z
NPNQ01,WGS,,BCT,Enterobacter cloacae,PRJNA393769,SAMN07448202,strain: DS11861,"host: Homo sapiens,isolation_source: rectal",5022728,47,4669,Yes,0,0,0,No,,,2017-08-30T00:00:00Z,2017-08-30T00:00:00Z
NPNR01,WGS,,BCT,Enterobacter cloacae,PRJNA393769,SAMN07448201,strain: DS11005,"host: Homo sapiens,isolation_source: rectal",4715829,29,4452,Yes,0,0,0,No,,,2017-08-30T00:00:00Z,2017-08-30T00:00:00Z
NPNS01,WGS,,BCT,Enterobacter roggenkampii,PRJNA393769,SAMN07448200,strain: DS8397,"host: Homo sapiens,isolation_source: rectal",4695949,31,4387,Yes,0,0,0,No,,,2019-01-07T00:00:00Z,2017-08-30T00:00:00Z
NPNX01,WGS,,BCT,Enterobacter cloacae,PRJNA393769,SAMN07448195,strain: DS2686,"host: Homo sapiens,isolation_source: RECTAL",4705944,43,4388,Yes,0,0,0,No,,,2017-08-22T00:00:00Z,2017-08-22T00:00:00Z
NSMB01,WGS,,BCT,Klebsiella pneumoniae,PRJNA360179,SAMN06204663,strain: WBB417,"host: Homo sapiens,isolation_source: Rectal",5749690,141,5522,Yes,0,0,0,No,,,2017-09-10T00:00:00Z,2017-09-10T00:00:00Z
MQUZ01,WGS,,BCT,Klebsiella pneumoniae,PRJNA354908,SAMN06099676,strain: H154440769,"host: Homo sapiens,isolation_source: rectal",5541345,188,0,No,0,0,0,No,,,2017-06-05T00:00:00Z,2017-06-05T00:00:00Z
MQVB01,WGS,,BCT,Klebsiella pneumoniae,PRJNA354908,SAMN06099718,strain: H155360912,"host: Homo sapiens,isolation_source: rectal",5439556,130,0,No,0,0,0,No,,,2017-06-05T00:00:00Z,2017-06-05T00:00:00Z
JAFJQZ01,WGS,,BCT,Staphylococcus aureus,PRJNA703832,SAMN18024908,strain: KE9287,"host: Homo sapiens,isolation_source: rectal",2776389,33,2603,Yes,0,0,0,No,,,2021-10-25T00:00:00Z,2021-10-25T00:00:00Z
JAFJSQ01,WGS,,BCT,Staphylococcus aureus,PRJNA703832,SAMN18024951,strain: MR463,"host: Homo sapiens,isolation_source: rectal",2715632,17,2562,Yes,0,0,0,No,,,2021-10-25T00:00:00Z,2021-10-25T00:00:00Z
JACORK01,WGS,,BCT,Acinetobacter baumannii,PRJNA658235,SAMN15862398,strain: 19A2845,"host: Homo sapiens,isolation_source: Rectal",3898830,213,3662,Yes,0,0,0,No,,,2021-07-26T00:00:00Z,2021-07-26T00:00:00Z
JACORM01,WGS,,BCT,Acinetobacter baumannii,PRJNA658235,SAMN15862396,strain: 19A2710,"host: Homo sapiens,isolation_source: Rectal",3993802,72,3751,Yes,0,0,0,No,,,2021-07-26T00:00:00Z,2021-07-26T00:00:00Z
JACORQ01,WGS,,BCT,Acinetobacter baumannii,PRJNA658235,SAMN15862392,strain: 19A2655,"host: Homo sapiens,isolation_source: Rectal",3994135,66,3749,Yes,0,0,0,No,,,2021-07-26T00:00:00Z,2021-07-26T00:00:00Z
JAGYDA01,WGS,,BCT,Klebsiella pneumoniae,PRJNA717739,SAMN18874737,strain: MRSN479404,"host: Homo sapiens,isolation_source: Rectal",5536268,147,5345,Yes,0,0,0,No,,,2021-09-10T00:00:00Z,2021-09-10T00:00:00Z
NZ_JTFQ01,WGS,,BCT,Klebsiella pneumoniae,PRJNA224116,SAMN03178220,strain: M053972,"host: Homo sapiens,isolation_source: rectal",0,0,0,No,0,0,0,No,NZ_JTFQ01000001-NZ_JTFQ01000115,,2021-08-01T00:00:00Z,2018-01-31T00:00:00Z
NZ_JTFR01,WGS,,BCT,Klebsiella pneumoniae,PRJNA224116,SAMN03178221,strain: M057110,"host: Homo sapiens,isolation_source: rectal",0,0,0,No,0,0,0,No,NZ_JTFR01000001-NZ_JTFR01000116,,2021-08-01T00:00:00Z,2018-01-31T00:00:00Z
NZ_JTFS01,WGS,,BCT,Klebsiella pneumoniae,PRJNA224116,SAMN03178222,strain: M091528,"host: Homo sapiens,isolation_source: rectal",0,0,0,No,0,0,0,No,NZ_JTFS01000001-NZ_JTFS01000117,,2021-08-01T00:00:00Z,2018-01-31T00:00:00Z
NZ_JTFT01,WGS,,BCT,Klebsiella pneumoniae,PRJNA224116,SAMN03178223,strain: M097275,"host: Homo sapiens,isolation_source: Rectal",0,0,0,No,0,0,0,No,NZ_JTFT01000001-NZ_JTFT01000117,,2021-08-01T00:00:00Z,2018-01-31T00:00:00Z
NZ_JTFU01,WGS,,BCT,Klebsiella pneumoniae,PRJNA224116,SAMN03178224,strain: M097273,"host: Homo sapiens,isolation_source: rectal",0,0,0,No,133,5559,5585027,Yes,NZ_JTFU01000001-NZ_JTFU01000133,,2021-02-23T00:00:00Z,2016-01-22T00:00:00Z
NZ_JTFV01,WGS,,BCT,Klebsiella pneumoniae,PRJNA224116,SAMN03178225,strain: M098513,"host: Homo sapiens,isolation_source: Rectal",0,0,0,No,137,5576,5588459,Yes,NZ_JTFV01000001-NZ_JTFV01000137,,2021-02-23T00:00:00Z,2016-01-22T00:00:00Z
NZ_JTGA01,WGS,,BCT,Klebsiella pneumoniae,PRJNA224116,SAMN03178264,strain: M104145,"host: Homo sapiens,isolation_source: rectal",0,0,0,No,124,5573,5592027,Yes,NZ_JTGA01000001-NZ_JTGA01000124,,2021-02-23T00:00:00Z,2016-01-22T00:00:00Z
NZ_JCMI01,WGS,,BCT,Klebsiella pneumoniae UCI 21,PRJNA224116,SAMN02356601,strain: UCI 21,"host: Homo sapiens,isolation_source: rectal",0,0,0,No,0,0,0,No,NZ_KK036648-NZ_KK036651,,2021-11-07T00:00:00Z,2014-10-04T00:00:00Z
NZ_MQUZ01,WGS,,BCT,Klebsiella pneumoniae,PRJNA224116,SAMN06099676,strain: H154440769,"host: Homo sapiens,isolation_source: rectal",0,0,0,No,0,0,0,No,NZ_MQUZ01000001-NZ_MQUZ01000188,,2021-06-25T00:00:00Z,2017-06-07T00:00:00Z
NZ_MQVB01,WGS,,BCT,Klebsiella pneumoniae,PRJNA224116,SAMN06099718,strain: H155360912,"host: Homo sapiens,isolation_source: rectal",0,0,0,No,0,0,0,No,NZ_MQVB01000001-NZ_MQVB01000130,,2021-06-25T00:00:00Z,2017-06-07T00:00:00Z
NZ_CYSJ01,WGS,,BCT,Klebsiella pneumoniae,PRJNA224116,SAMEA3538354,isolate: AB626,"host: Homo sapiens,isolation_source: rectal",0,0,0,No,0,0,0,No,NZ_CYSJ01000001-NZ_CYSJ01000058,,2021-11-09T00:00:00Z,2021-05-25T00:00:00Z
NZ_CYSL01,WGS,,BCT,Klebsiella pneumoniae,PRJNA224116,SAMEA3538356,isolate: ESBL2688,"host: Homo sapiens,isolation_source: rectal",0,0,0,No,0,0,0,No,NZ_CYSL01000001-NZ_CYSL01000054,,2021-11-08T00:00:00Z,2021-05-25T00:00:00Z
NZ_CYSM01,WGS,,BCT,Klebsiella pneumoniae,PRJNA224116,SAMEA3538357,isolate: AB969,"host: Homo sapiens,isolation_source: rectal",0,0,0,No,0,0,0,No,NZ_CYSM01000001-NZ_CYSM01000052,,2021-05-25T00:00:00Z,2021-05-25T00:00:00Z
NZ_VOMY01,WGS,,BCT,Klebsiella pneumoniae,PRJNA224116,SAMN12419073,strain: 1192,"host: Homo sapiens,isolation_source: Rectal",0,0,0,No,0,0,0,No,NZ_VOMY01000001-NZ_VOMY01000005,,2021-11-14T00:00:00Z,2019-09-21T00:00:00Z
NZ_PHGI01,WGS,,BCT,Klebsiella pneumoniae,PRJNA224116,SAMN08000637,strain: ID5,"host: Homo sapiens,isolation_source: rectal",0,0,0,No,0,0,0,No,NZ_PHGI01000001-NZ_PHGI01000185,,2021-10-31T00:00:00Z,2017-11-29T00:00:00Z
NZ_PHGJ01,WGS,,BCT,Klebsiella pneumoniae,PRJNA224116,SAMN08000638,strain: ID6,"host: Homo sapiens,isolation_source: rectal",0,0,0,No,0,0,0,No,NZ_PHGJ01000001-NZ_PHGJ01000217,,2021-10-31T00:00:00Z,2017-11-29T00:00:00Z
NZ_PHGK01,WGS,,BCT,Klebsiella pneumoniae,PRJNA224116,SAMN08000651,strain: ID7,"host: Homo sapiens,isolation_source: rectal",0,0,0,No,0,0,0,No,NZ_PHGK01000001-NZ_PHGK01000166,,2021-10-31T00:00:00Z,2017-11-29T00:00:00Z
NZ_PHGL01,WGS,,BCT,Klebsiella pneumoniae,PRJNA224116,SAMN08005505,strain: ID8,"host: Homo sapiens,isolation_source: rectal",0,0,0,No,0,0,0,No,NZ_PHGL01000001-NZ_PHGL01000154,,2021-10-31T00:00:00Z,2017-11-29T00:00:00Z
NZ_PHGM01,WGS,,BCT,Klebsiella pneumoniae,PRJNA224116,SAMN08005506,strain: ID9,"host: Homo sapiens,isolation_source: rectal",0,0,0,No,0,0,0,No,NZ_PHGM01000001-NZ_PHGM01000157,,2021-10-31T00:00:00Z,2017-11-29T00:00:00Z
